portal,serial_no,name,level,source_id,parent_source_id,has_children,is_leaf_authority,source_url,fetched_at_utc
RTI Online,853,"Food Corporation of India, Maharashtra",1,4094,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,854,"Food Corporation of India, Manipur",1,4105,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,855,"Food Corporation of India, Mumbai",1,4091,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,856,"Food Corporation of India, Nagaland",1,4106,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,857,"Food Corporation of India, NEF Region",1,4107,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,858,"Food Corporation of India, Noida",1,4079,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,859,"Food Corporation of India, Odisha",1,4089,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,860,"Food Corporation of India, Punjab",1,4084,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,861,"Food Corporation of India, Rajasthan",1,4085,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,862,"Food Corporation of India, Tamil Nadu",1,4100,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,863,"Food Corporation of India, Telangana",1,4101,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,864,"Food Corporation of India, Uttarakhand",1,4113,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,865,"Food Corporation of India, Uttar Pradesh",1,4086,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,866,"Food Corporation of India, West Bengal",1,4090,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,867,Hindustan Vegetable Oils Corporation,1,545,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,868,"Indian Grain Storage Management & Research Institute, Field Station, Hyderabad",1,525,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,869,"Indian Grain Storage Management & Research Institute, Field Station, Ludhiana",1,527,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,870,"Indian Grain Storage Management & Research Institute, Hapur",1,524,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,871,"National Sugar Institute, Kanpur",1,528,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,872,"Quality Control Cell, Bangalore",1,3380,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,873,"Quality Control Cell, Bhopal",1,3381,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,874,"Quality Control Cell, Bhubaneswar",1,3379,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,875,"Quality Control Cell, Hyderabad",1,541,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,876,"Quality Control Cell, Kolkata",1,542,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,877,"Quality Control Cell, Lucknow",1,3374,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,878,"Quality Control Cell, Pune",1,3382,31,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,879,Department of Health & Family Welfare,0,47,46,yes,no,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,880,AIIMS Bathinda,1,4135,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,881,"AIIMS, Bhopal",1,3692,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,882,"AIIMS, Bhubaneshwar",1,3693,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,883,AIIMS Bibinagar,1,4138,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,884,AIIMS BILASPUR,1,4142,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,885,AIIMS DEOGHAR,1,4145,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,886,"AIIMS, Gorakhpur",1,4157,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,887,"AIIMS, Guwahati",1,4133,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,888,"AIIMS, JAMMU",1,4136,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,889,"AIIMS, Jodhpur",1,3694,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,890,"AIIMS, Kalyani",1,4137,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,891,"AIIMS, Madurai",1,4203,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,892,AIIMS Mangalagiri,1,4112,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,893,AIIMS NAGPUR,1,4144,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,894,"AIIMS, Patna",1,3695,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,895,AIIMS Raebareli,1,4141,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,896,"AIIMS, Raipur",1,3696,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,897,AIIMS RAJKOT,1,4069,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,898,"AIIMS, Rishikesh",1,3697,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,899,Airport Health Organisation Pune,1,4129,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,900,All India Institute of Hygiene and Public Health,1,1426,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,901,"All India Institute of Medical Sciences (AIIMS), Delhi",1,1049,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,902,"All INDIA INSTITUTE OF PHYSICAL MEDICINE AND REHABLITATION, MUMBAI",1,1401,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,903,All India Institute of Speech and Hearing,1,1054,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,904,BCG VACCINE LABORATORY,1,3772,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,905,Bhopal Memorial Hospital & Research Centre (BMHRC),1,3347,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,906,Central Council for Research in Ayurvedic Sciences (CCRAS),1,1063,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,907,Central Council for Research in Homoeopathy,1,1175,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,908,Central Council for Research in Yoga & Naturopathy,1,1068,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,909,CENTRAL DRUGS STANDARD CONTROL ORGANISATION,1,1375,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,910,Central Government Health Scheme,1,4022,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,911,"CENTRAL INSTITUTE OF PSYCHIATRY,RANCHI",1,1410,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,912,Central Medical Services Society,1,3884,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,913,Central Research Instirute.Kasauli,1,3771,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,914,CGHS Ahemdabad,1,3987,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,915,"CGHS, Bengaluru",1,4205,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,916,CGHS Bhopal,1,4148,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,917,CGHS Chandigarh,1,4003,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,918,"CGHS, Chennai",1,4229,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,919,CGHS Dehradun,1,4376,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,920,"CGHS, Delhi",1,2663,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,921,CGHS Guwahati,1,4005,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,922,"CGHS, HYDERABAD",1,4067,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,923,CGHS Jabalpur,1,4021,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,924,"CGHS, Jaipur",1,4009,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,925,CGHS Kolkata,1,4035,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,926,"CGHS, Lucknow",1,4161,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,927,CGHS Meerut,1,4002,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,928,CGHS Mumbai,1,4156,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,929,CGHS Nagpur,1,4153,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,930,CGHS patna,1,4004,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,931,"CGHS, Shillong",1,3978,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,932,CGHS Trivandrum,1,4206,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,933,Chintranjan National Cancer Institute.,1,1044,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,934,Dental Council of India,1,1047,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,935,Directorate General of Health Services,1,1070,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,936,"DR. R. M. L. HOSPITAL, NEW DELHI",1,1399,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,937,HLL BioTech Limited,1,3186,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,938,HLL Lifecare Limited,1,3185,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,939,"HSCC, India Ltd.",1,1076,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,940,ICMR-National Institute of Cholera and Enteric Diseases (NICED),1,3795,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,941,Indian Council of Medical Research,1,1051,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,942,Indian Nursing Council,1,1046,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,943,"INDIAN PHARMACOPOEIA COMMISSION, GHAZIABAD",1,1366,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,944,International Institute of Population Sciences,1,1043,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,945,"JAWAHARLAL INSTITUTE OF POST GRADUATE MEDICAL EDUCATION AND RESEARCH, PONDICHERRY",1,1394,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,946,"KALAWATI SARAN CHILDRENS HOSPITAL, NEW DELHI",1,1396,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,947,"LHMC AND SMT. S.K. HOSPITAL, NEW DELHI.",1,1395,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,948,Lokopriya Gopinath Bordoloi Regional Institute of Mental Health,1,4065,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,949,Medical Stores Organisation,1,3202,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,950,Morarji Desai National Institute of Yoga,1,1065,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,951,National Academy of Medical Sciences,1,3189,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,952,National AIDS Control Organization (NACO),1,2827,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,953,"National AIDS Research Institute, Pune",1,3365,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,954,National Board of Examinations in Medical Sciences,1,1048,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,955,"NATIONAL CENTRE FOR DISEASE CONTROL, DELHI",1,1424,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,956,National Commission for Indian System of Medicine (NCISM),1,1062,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,957,National Health Authority,1,3680,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,958,National Institute of Biologicals,1,1055,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,959,National Institute of Health & Family Welfare,1,1042,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,960,National Institute of Mental Health & Neuro Sciences (NIMHANS),1,1052,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,961,National Institute of Tuberculosis and Respiratory Diseases,1,1057,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,962,National Medical Commission,1,3895,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,963,"National Medical Library, New Delhi",1,4149,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,964,"NATIONAL VECTOR BORNE DISEASE CONTROL PROGRAMME, NEW DELHI",1,1425,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,965,National Viral Hepatitis Control Programme,1,4059,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,966,North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences.,1,1056,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,967,Pasteur Institute of India,1,1050,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,968,"PG Institute of Medical Education & Research, Chandigarh",1,507,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,969,Pharmacy Council of India,1,1045,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,970,"Pr. Accounts Office, M/o Health & Family Welfare",1,3894,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,971,"Regional Institute of Medical Sciences,Imphal",1,3337,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,972,"Regional Institute of Paramedical & Nursing Sciences (RIPANS), Aizawl",1,4066,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,973,"Rural Health Training Centre, Najafgarh",1,3647,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,974,"SAFDARJUNG HOSPITAL,NEW DELHI",1,1398,47,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,975,Department of Health Research,0,2551,46,yes,no,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,976,"ICMR-National AIDS Research Institute (NARI), Pune",1,3850,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,977,"ICMR-National Animal Resource Facility for Biomedical Research (NARFBR), Hyderabad",1,3839,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,978,"ICMR-National Centre for Disease Informatics and Research (NCDIR), Bengaluru",1,3833,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,979,"ICMR-National Institue for Research in Environmental Health (NIREH), Bhopal",1,3834,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,980,"ICMR-National Institue of Occupational Health (NIOH), Ahmedabad",1,3831,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,981,"ICMR-National Institute for Implementation Research on Non Communicable Diseases (NIIRNCD), Jodhpur",1,3841,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,982,"ICMR-National Institute for Research in Reproductive Health (NIRRH), Mumbai",1,3843,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,983,ICMR-NATIONAL INSTITUTE FOR RESEARCH IN TUBERCULOSIS,1,3796,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,984,"ICMR-National Institute of Cancer Prevention and Research (NICPR), Noida",1,3829,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,985,"ICMR-National Institute of Epidemiology (NIE), Chennai",1,3836,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,986,"ICMR-National Institute of Immunohaematology (NIIH), Mumbai",1,3842,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,987,"ICMR-National Institute of Malaria Research (NIMR), New Delhi",1,3844,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,988,"ICMR-National Institute of Medical Statistics (NIMS), New Delhi",1,3845,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,989,"ICMR-National Institute of Nutrition (NIN), Hyderabad",1,3840,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,990,"ICMR-National Institute of Pathology (NIOP), New Delhi",1,3846,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,991,ICMR-National Institute of Research in Tribal Health,1,3798,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,992,"ICMR-National Institute of Traditional Medicine (NITM), Belagavi",1,3832,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,993,"ICMR-National Institute of Virology (NIV), Pune",1,3851,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,994,"ICMR-National JALMA Institute for Leprosy & Other Mycrobacterial Diseases (NJIL & OMD), Agra",1,3830,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,995,"ICMR-Rajendra Memorial Research Institute of Medical Sciences (RMRIMS), Patna",1,3847,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,996,"ICMR-Regional Medical Research Centre (RMRC), Bhubaneswar",1,3835,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,997,"ICMR-Regional Medical Research Centre (RMRC), Gorakhpur",1,3838,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,998,"ICMR-Regional Medical Research Centre (RMRC), N. E. Region, Dibrugarh",1,3837,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,999,"ICMR-Regional Medical Research Centre (RMRC), Port Blair",1,3848,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1000,"ICMR-Vector Control Research Centre (VCRC), Puducherry",1,3849,2551,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1001,Department of Higher Education,0,61,59,yes,no,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1002,Aligarh Muslim University,1,1624,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1003,All India Council for Technical Education (AICTE),1,1480,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1004,Assam University,1,1499,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1005,Association of Indian Universities (AIU),1,3255,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1006,Auroville Foundation,1,1172,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1007,Babasaheb Bhimrao Ambedkar University,1,1627,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1008,Banaras Hindu University,1,1496,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1009,Board of Apprenticeship Training (BOAT) (NR) Kanpur,1,1630,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1010,"Board of Apprenticeship Training, Chennai",1,1629,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1011,Board of Apprenticeship Training (W R) Mumbai,1,1631,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1012,Board of Practical Training Eastern Region Kolkata,1,1632,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1013,Central Hindi Directorate,1,1019,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1014,CENTRAL INSTITUTE OF CLASSICAL TAMIL (CICT),1,2303,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1015,Central Institute of Indian Languages (CIIL),1,1022,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1016,"Central Institute of Technology, Kokrajhar",1,3346,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1017,Central University of Gujarat,1,2297,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1018,CENTRAL UNIVERSITY OF HARYANA,1,2288,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1019,Central University of Himachal Pradesh,1,2319,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1020,Central University of Jammu,1,2320,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1021,Central University of Jharkhand,1,2317,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1022,CENTRAL UNIVERSITY OF KARNATAKA,1,2289,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1023,Central University of Kashmir,1,2330,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1024,Central University of Kerala,1,2296,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1025,Central University of Odisha,1,2321,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1026,Central University of Punjab,1,2322,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1027,Central University of Rajasthan,1,2323,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1028,CENTRAL UNIVERSITY OF SOUTH BIHAR,1,2284,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
